19.45	0	2.39	0	0	0	0
19.5	0	2.39	0	0	0	0
19.55	0	2.39	0	0	0	0
19.6	0	2.39	0	0	0	0
19.65	0	2.39	0	0	0	0
19.7	0	2.39	0	0	0	0
19.75	0	2.39	0	0	0	0
19.8	0	2.39	0	0	0	0
19.85	0	2.39	0	0	0	0
19.9	0	2.39	0	0	0	0
19.95	0	2.39	0	0	0	0
20	0	0.786	0	0	0	0
20.05	0	0.786	0	0	0	0
20.1	0	0.786	0	0	0	0
20.15	0	0.786	0	0	0	0
20.2	0	0.786	0	0	0	0
20.25	0	0.786	0	0	0	0
20.3	0	0.786	0	0	0	0
20.35	0	0.786	0	0	0	0
20.4	0	0.786	0	0	0	0
20.45	0	0.786	0	0	0	0
20.5	0	0.786	0	0	0	0
20.55	0	0.786	0	0	0	0
20.6	0	0.786	0	0	0	0
20.65	0	0.786	0	0	0	0
20.7	0	0.786	0	0	0	0
20.75	0	0.786	0	0	0	0
20.8	0	0.786	0	0	0	0
20.85	0	0.786	0	0	0	0
20.9	0	0.786	0	0	0	0
29.95	0	0.786	0	0	0	0
21	0	0.233	0	0	0	0
21.05	0	0.233	0	0	0	0
21.1	0	0.233	0	0	0	0
21.15	0	0.233	0	0	0	0
21.2	0	0.233	0	0	0	0
21.25	0	0.233	0	0	0	0
21.3	0	0.233	0	0	0	0
21.35	0	0.233	0	0	0	0
21.4	0	0.233	0	0	0	0
21.45	0	0.233	0	0	0	0
21.5	0	0.233	0	0	0	0
21.55	0	0.233	0	0	0	0
21.6	0	0.233	0	0	0	0
21.65	0	0.233	0	0	0	0
21.7	0	0.233	0	0	0	0
21.75	0	0.233	0	0	0	0
21.8	0	0.233	0	0	0	0
21.85	0	0.233	0	0	0	0
21.9	0	0.233	0	0	0	0
21.95	0	0.233	0	0	0	0
22	0	0.169	0	0	0	0
22.05	0	0.169	0	0	0	0
22.1	0	0.169	0	0	0	0
22.15	0	0.169	0	0	0	0
22.2	0	0.169	0	0	0	0
22.25	0	0.169	0	0	0	0
22.3	0	0.169	0	0	0	0
22.35	0	0.169	0	0	0	0
22.4	0	0.169	0	0	0	0
22.45	0	0.169	0	0	0	0
22.5	0	0.169	0	0	0	0
22.55	0	0.169	0	0	0	0
22.6	0	0.169	0	0	0	0
